Id,SalePrice
2735,133310.72076429866
2736,133303.89947825877
2737,119165.35125170281
2738,139316.24856041142
2739,156864.89906956156
2740,135134.36553225125
2741,146297.4105993741
2742,155229.77320261498
2743,160633.6205650443
2744,164069.9022610428
2745,140492.34829859922
2746,136802.80474618077
2747,153007.6357982581
2748,130073.61135810659
2749,128038.03103420573
2750,124553.89675079926
2751,134541.93617033007
2752,209275.55687317695
2753,145832.26421200647
2754,197308.7632701868
2755,139068.91605928654
2756,96233.2302221715
2757,73781.28469028698
2758,89723.33032497433
2759,165919.17155527836
2760,120524.43068914898
2761,140074.2984771481
2762,143715.45303871032
2763,187010.70719210163
2764,150190.29368282683
2765,291077.9096060141
2766,130947.82874674865
2767,87590.91686729071
2768,130175.1473463097
2769,131931.4052216851
2770,139979.55122908743
2771,103399.51748259153
2772,109539.72742492729
2773,164660.13111878233
2774,142717.65251084408
2775,114965.98170946045
2776,146485.28148315422
2777,146186.8629450567
2778,107834.50300744544
2779,125885.92870673764
2780,98708.73642296086
2781,97865.04080638368
2782,99576.03374811067
2783,96587.33011953763
2784,120196.26296003125
2785,136820.42056442157
2786,66870.97106951561
2787,128923.50345415516
2788,74069.20511669308
2789,164065.01106237594
2790,96285.67740917247
2791,108804.46344896317
2792,54333.20972831969
2793,156908.3807199697
2794,100191.26085439415
2795,120398.32360130835
2796,98682.62803013815
2797,197823.6579192684
2798,107593.48868665054
2799,117016.18440481099
2800,71388.5151599082
2801,113316.74075311964
2802,125541.65616548978
2803,169116.73808377841
2804,127157.81924059537
2805,99203.18240120824
2806,83596.10157110768
2807,162424.51625554005
2808,145011.55488332914
2809,129262.39215489454
2810,122367.03581417724
2811,160726.44057205183
2812,171475.02217450808
2813,158493.35550830307
2814,162647.87718663304
2815,95685.70166263939
2816,231605.46027582794
2817,156323.5341090643
2818,130850.62471454368
2819,172215.38979842927
2820,136385.8701279632
2821,104419.45848102521
2822,196310.89594195178
2823,299900.1575190562
2824,162474.5389172387
2825,143008.5903082957
2826,129177.0927283942
2827,137967.2748099472
2828,217379.73994036615
2829,226286.4221572897
2830,222729.16804570315
2831,176483.22107799342
2832,236012.6514722971
2833,309395.24605672644
2834,224952.41900072072
2835,229013.05253508125
2836,191188.807497249
2837,160157.0969257451
2838,149212.2365578183
2839,168636.5998055676
2840,205205.64985230356
2841,205807.0466776948
2842,233634.61061523066
2843,151058.44289560945
2844,182059.64521244515
2845,130302.97205631594
2846,209267.6626260862
2847,212453.63415139995
2848,218327.33998101467
2849,196944.92625374312
2850,275359.3689424683
2851,212545.27141604066
2852,238373.18295460677
2853,234991.53366575055
2854,135888.53847313946
2855,203296.84253467398
2856,200809.3044168035
2857,191358.73400400716
2858,209443.46063202975
2859,102824.66057320544
2860,119983.16694696588
2861,124781.64628630137
2862,185206.83814103616
2863,128854.04003098152
2864,235147.33468486473
2865,144105.54776524194
2866,141995.1216920644
2867,98401.35105345194
2868,94365.69315147641
2869,91769.79889810916
2870,120227.57637347965
2871,85229.88747252425
2872,49939.82034551131
2873,95941.61707998002
2874,138603.77977303875
2875,113837.1801642496
2876,165685.52161039013
2877,147945.14479080198
2878,161371.2582652453
2879,134074.81791395193
2880,105735.15145195606
2881,141634.59493583482
2882,181090.71437597275
2883,194073.21728488352
2884,202353.32874959707
2885,187335.47563380736
2886,231156.51068716834
2887,102844.9563475525
2888,146664.85130426483
2889,60466.5146408412
2890,80307.90392922652
2891,137583.00093950506
2892,43534.80096376038
2893,73268.13454408149
2894,55641.17412556624
2895,338200.464028473
2896,275470.6425057809
2897,213658.84073679958
2898,153884.34814512572
2899,211667.57765689056
2900,160012.56044188805
2901,215927.45722089574
2902,185505.83456687987
2903,323997.46313597984
2904,339628.73371328006
2905,84523.97791311661
2906,197270.53140880715
2907,115343.66104139324
2908,129634.70251053372
2909,159090.7993296023
2910,77114.42519169662
2911,83521.77912002159
2912,151916.8541720758
2913,83649.41913623242
2914,81016.07798321065
2915,89498.13354382725
2916,85790.94684418141
2917,169023.57103331268
2918,118943.91513798998
2919,228404.85954849137
